Age,Customer ID,Date Joined,Dummy,Gender,Job Classification,Name,Region,Surname,Balance,Number of Records
38,200002355,28.Sep.15,dummy,Female,Other,Molly,Scotland,Buckland,69556.06,1
38,200001519,05.Aug.15,dummy,Female,Other,Gabrielle,Scotland,Chapman,114945.55,1
38,200001136,09.Jul.15,dummy,Female,Other,Sue,Scotland,Pullman,102268.43,1
38,200001463,31.Jul.15,dummy,Female,Other,Katherine,Scotland,Sanderson,37115.03,1
38,200002872,28.Oct.15,dummy,Female,Other,Penelope,Scotland,Wilson,67598.37,1
39,200003939,25.Dec.15,dummy,Female,Other,Angela,Scotland,Davies,47002.22,1
39,200002830,26.Oct.15,dummy,Female,Other,Mary,Scotland,Hudson,58376.83,1
39,200003053,07.Nov.15,dummy,Female,Other,Anne,Scotland,Mackay,31245,1
39,200003119,11.Nov.15,dummy,Female,Other,Sophie,Scotland,Turner,60307.56,1
39,200003242,17.Nov.15,dummy,Female,Other,Samantha,Scotland,Walker,13061.49,1
40,200003070,08.Nov.15,dummy,Female,Other,Elizabeth,Scotland,Bond,22027.41,1
40,200003767,16.Dec.15,dummy,Female,Other,Alexandra,Scotland,Powell,16469.27,1
40,200002427,02.Oct.15,dummy,Female,Other,Stephanie,Scotland,Randall,36530.74,1
41,200003568,05.Dec.15,dummy,Female,Other,Stephanie,Scotland,Cornish,8910.56,1
41,200003528,03.Dec.15,dummy,Female,Other,Yvonne,Scotland,Ellison,10473.35,1
42,200001938,06.Sep.15,dummy,Female,Other,Wendy,Scotland,Bailey,38905.96,1
42,200003560,05.Dec.15,dummy,Female,Other,Yvonne,Scotland,Davidson,80857.57,1
42,200003291,21.Nov.15,dummy,Female,Other,Rachel,Scotland,Grant,6916.13,1
42,200003844,20.Dec.15,dummy,Female,Other,Penelope,Scotland,Langdon,1063.2,1
42,200003476,01.Dec.15,dummy,Female,Other,Deirdre,Scotland,Morgan,9013.24,1
42,200001117,07.Jul.15,dummy,Female,Other,Angela,Scotland,Scott,62850.82,1
42,200003824,19.Dec.15,dummy,Female,Other,Stephanie,Scotland,Simpson,56135.18,1
42,200002664,17.Oct.15,dummy,Female,Other,Donna,Scotland,Slater,59189.09,1
43,200003261,19.Nov.15,dummy,Female,Other,Natalie,Scotland,Bower,8837.34,1
43,200003858,21.Dec.15,dummy,Female,Other,Ruth,Scotland,Carr,3297.32,1
43,200003290,21.Nov.15,dummy,Female,Other,Amelia,Scotland,Clarkson,41538.28,1
43,200001329,22.Jul.15,dummy,Female,Other,Michelle,Scotland,Edmunds,3893.42,1
43,200002260,24.Sep.15,dummy,Female,Other,Jennifer,Scotland,Forsyth,10037.76,1
43,200003981,28.Dec.15,dummy,Female,Other,Elizabeth,Scotland,James,19695.66,1
43,200003238,17.Nov.15,dummy,Female,Other,Madeleine,Scotland,James,38012.27,1
43,200003085,09.Nov.15,dummy,Female,Other,Jan,Scotland,McDonald,38308.54,1
43,200001665,18.Aug.15,dummy,Female,Other,Gabrielle,Scotland,McLean,63757.4,1
43,200001486,02.Aug.15,dummy,Female,Other,Maria,Scotland,Metcalfe,40730.74,1
43,200001231,15.Jul.15,dummy,Female,Other,Michelle,Scotland,Powell,7670.6,1
43,200001464,31.Jul.15,dummy,Female,Other,Bernadette,Scotland,Watson,10513.17,1
44,200003803,18.Dec.15,dummy,Female,Other,Wendy,Scotland,Alsop,60444.7,1
44,200003980,28.Dec.15,dummy,Female,Other,Caroline,Scotland,Churchill,10268.99,1
44,200003030,05.Nov.15,dummy,Female,Other,Amelia,Scotland,Fisher,12939.73,1
44,200002026,12.Sep.15,dummy,Female,Other,Megan,Scotland,Greene,19326.71,1
44,200002100,17.Sep.15,dummy,Female,Other,Felicity,Scotland,MacDonald,44623.87,1
44,200001709,22.Aug.15,dummy,Female,Other,Penelope,Scotland,North,22760.94,1
44,200002394,30.Sep.15,dummy,Female,Other,Anna,Scotland,Oliver,24636.06,1
44,200003871,22.Dec.15,dummy,Female,Other,Mary,Scotland,Robertson,14635.36,1
44,200003399,27.Nov.15,dummy,Female,Other,Alison,Scotland,Stewart,59401.58,1
44,200001884,01.Sep.15,dummy,Female,Other,Sally,Scotland,Turner,2799.27,1
44,200002102,17.Sep.15,dummy,Female,Other,Emily,Scotland,Underwood,33835.65,1
44,200001247,16.Jul.15,dummy,Female,Other,Donna,Scotland,Wallace,25692,1
45,200003305,22.Nov.15,dummy,Female,Other,Melanie,Scotland,Baker,6176.99,1
45,200002923,30.Oct.15,dummy,Female,Other,Sonia,Scotland,Bower,9654.58,1
45,200002977,01.Nov.15,dummy,Female,Other,Carol,Scotland,Brown,33898.15,1
45,200002483,06.Oct.15,dummy,Female,Other,Heather,Scotland,Brown,24993.27,1
45,200002309,26.Sep.15,dummy,Female,Other,Caroline,Scotland,Carr,71299.84,1
45,200001295,21.Jul.15,dummy,Female,Other,Elizabeth,Scotland,Clarkson,10628.71,1
45,200001272,19.Jul.15,dummy,Female,Other,Leah,Scotland,Rees,28231.9,1
45,200001597,12.Aug.15,dummy,Female,Other,Heather,Scotland,Young,4151.14,1
46,200003840,20.Dec.15,dummy,Female,Other,Alison,Scotland,Allan,15479.42,1
46,200001138,09.Jul.15,dummy,Female,Other,Michelle,Scotland,Black,24686.89,1
46,200003607,07.Dec.15,dummy,Female,Other,Molly,Scotland,Cameron,79599.33,1
46,200001146,10.Jul.15,dummy,Female,Other,Irene,Scotland,Davies,3374.35,1
46,200003566,05.Dec.15,dummy,Female,Other,Amelia,Scotland,Fraser,22847.37,1
46,200002187,22.Sep.15,dummy,Female,Other,Leah,Scotland,Gibson,13507.48,1
46,200001060,02.Jul.15,dummy,Female,Other,Julia,Scotland,Mathis,32324.22,1
46,200003604,07.Dec.15,dummy,Female,Other,Rebecca,Scotland,Mathis,43705.96,1
46,200003477,01.Dec.15,dummy,Female,Other,Julia,Scotland,Roberts,27886.21,1
46,200002834,26.Oct.15,dummy,Female,Other,Sally,Scotland,Simpson,36237.59,1
47,200003532,03.Dec.15,dummy,Female,Other,Olivia,Scotland,Baker,34391.3,1
47,200003401,27.Nov.15,dummy,Female,Other,Angela,Scotland,Butler,97165.43,1
47,200001678,20.Aug.15,dummy,Female,Other,Amanda,Scotland,Henderson,10671.26,1
47,200001669,19.Aug.15,dummy,Female,Other,Jan,Scotland,Knox,48268.62,1
47,200001694,21.Aug.15,dummy,Female,Other,Jasmine,Scotland,Mathis,64940.12,1
47,200002122,18.Sep.15,dummy,Female,Other,Leah,Scotland,Oliver,38258.98,1
47,200002651,16.Oct.15,dummy,Female,Other,Gabrielle,Scotland,Poole,20587.44,1
47,200002099,17.Sep.15,dummy,Female,Other,Yvonne,Scotland,Terry,86073.84,1
47,200002668,17.Oct.15,dummy,Female,Other,Heather,Scotland,Watson,9169.82,1
48,200001868,31.Aug.15,dummy,Female,Other,Alexandra,Scotland,Alsop,39884.78,1
48,200003337,24.Nov.15,dummy,Female,Other,Joanne,Scotland,Churchill,35190.96,1
48,200002445,03.Oct.15,dummy,Female,Other,Carolyn,Scotland,Cornish,12405.42,1
48,200001031,29.Jun.15,dummy,Female,Other,Tracey,Scotland,Ferguson,6104.59,1
48,200003611,07.Dec.15,dummy,Female,Other,Madeleine,Scotland,Forsyth,63490.36,1
48,200001989,10.Sep.15,dummy,Female,Other,Hannah,Scotland,Henderson,40137.73,1
48,200001437,29.Jul.15,dummy,Female,Other,Ruth,Scotland,Kelly,7764.14,1
48,200003068,08.Nov.15,dummy,Female,Other,Hannah,Scotland,McDonald,19089.33,1
48,200002072,15.Sep.15,dummy,Female,Other,Wendy,Scotland,Payne,73328.32,1
48,200003184,14.Nov.15,dummy,Female,Other,Jan,Scotland,White,9758.08,1
49,200002685,18.Oct.15,dummy,Female,Other,Chloe,Scotland,Avery,29854.64,1
49,200003071,08.Nov.15,dummy,Female,Other,Deirdre,Scotland,Burgess,115069.41,1
49,200001352,23.Jul.15,dummy,Female,Other,Jasmine,Scotland,Burgess,21093.17,1
49,200002008,11.Sep.15,dummy,Female,Other,Ella,Scotland,Clark,62026.18,1
49,200003791,17.Dec.15,dummy,Female,Other,Bernadette,Scotland,Davidson,5981.41,1
49,200001161,11.Jul.15,dummy,Female,Other,Lillian,Scotland,Hudson,73866.02,1
49,200001912,04.Sep.15,dummy,Female,Other,Diana,Scotland,Lyman,31505.8,1
49,200003652,10.Dec.15,dummy,Female,Other,Kylie,Scotland,Quinn,49277,1
49,200003605,07.Dec.15,dummy,Female,Other,Fiona,Scotland,Vaughan,47764.94,1
49,200001406,27.Jul.15,dummy,Female,Other,Anne,Scotland,Wallace,74079.13,1
49,200003790,17.Dec.15,dummy,Female,Other,Mary,Scotland,White,7873.92,1
49,200003618,08.Dec.15,dummy,Female,Other,Lillian,Scotland,Wilkins,38447.9,1
50,200001904,03.Sep.15,dummy,Female,Other,Diane,Scotland,Alsop,48266.76,1
50,200002688,18.Oct.15,dummy,Female,Other,Tracey,Scotland,McDonald,15104.72,1
50,200002652,16.Oct.15,dummy,Female,Other,Kylie,Scotland,McLean,26851.86,1
50,200002258,24.Sep.15,dummy,Female,Other,Megan,Scotland,Morgan,31918.02,1
50,200001423,28.Jul.15,dummy,Female,Other,Chloe,Scotland,Oliver,99770.73,1
50,200004012,30.Dec.15,dummy,Female,Other,Hannah,Scotland,Springer,59477.82,1
50,200002253,24.Sep.15,dummy,Female,Other,Diana,Scotland,Terry,14835.01,1
50,200002262,24.Sep.15,dummy,Female,Other,Emily,Scotland,Thomson,28116.71,1
50,200003662,11.Dec.15,dummy,Female,Other,Mary,Scotland,Young,67803.35,1
51,200001518,05.Aug.15,dummy,Female,Other,Grace,Scotland,Brown,29889.68,1
51,200002257,24.Sep.15,dummy,Female,Other,Molly,Scotland,Clark,16321.85,1
51,200003548,04.Dec.15,dummy,Female,Other,Megan,Scotland,Dyer,58682.58,1
51,200002071,15.Sep.15,dummy,Female,Other,Diana,Scotland,Gray,55056.65,1
51,200003968,27.Dec.15,dummy,Female,Other,Joanne,Scotland,Hughes,6555.97,1
51,200001045,30.Jun.15,dummy,Female,Other,Deirdre,Scotland,James,11909.63,1
51,200002160,20.Sep.15,dummy,Female,Other,Zoe,Scotland,Lawrence,50115.25,1
51,200003088,09.Nov.15,dummy,Female,Other,Victoria,Scotland,Nolan,5227.69,1
51,200001180,12.Jul.15,dummy,Female,Other,Joanne,Scotland,Ogden,43954.03,1
51,200002413,01.Oct.15,dummy,Female,Other,Lillian,Scotland,Payne,5467.19,1
51,200002898,29.Oct.15,dummy,Female,Other,Jane,Scotland,Reid,47468.79,1
52,200002832,26.Oct.15,dummy,Female,Other,Abigail,Scotland,Hodges,8526.86,1
52,200002486,06.Oct.15,dummy,Female,Other,Rebecca,Scotland,Hunter,6222.21,1
52,200003526,03.Dec.15,dummy,Female,Other,Ava,Scotland,Jones,61901.62,1
52,200002249,24.Sep.15,dummy,Female,Other,Ruth,Scotland,Knox,65019.95,1
52,200001829,28.Aug.15,dummy,Female,Other,Amy,Scotland,Morrison,49205.24,1
52,200002837,26.Oct.15,dummy,Female,Other,Anne,Scotland,Russell,36607.23,1
52,200002975,01.Nov.15,dummy,Female,Other,Lauren,Scotland,Russell,12210.94,1
52,200002653,16.Oct.15,dummy,Female,Other,Chloe,Scotland,Short,53599.25,1
52,200002989,02.Nov.15,dummy,Female,Other,Rachel,Scotland,Skinner,16743.55,1
52,200003953,26.Dec.15,dummy,Female,Other,Alexandra,Scotland,Young,94197.01,1
53,200001792,26.Aug.15,dummy,Female,Other,Alexandra,Scotland,Bond,37604.23,1
53,200003527,03.Dec.15,dummy,Female,Other,Amanda,Scotland,Bower,36741.01,1
53,200003298,21.Nov.15,dummy,Female,Other,Sonia,Scotland,Cameron,466.01,1
53,200001326,22.Jul.15,dummy,Female,Other,Natalie,Scotland,Coleman,40931.28,1
53,200002463,04.Oct.15,dummy,Female,Other,Nicola,Scotland,Dyer,7887.99,1
53,200002903,29.Oct.15,dummy,Female,Other,Alison,Scotland,Ferguson,53820.41,1
53,200002485,06.Oct.15,dummy,Female,Other,Heather,Scotland,King,12769.93,1
53,200002149,19.Sep.15,dummy,Female,Other,Mary,Scotland,MacLeod,56122.61,1
53,200002011,11.Sep.15,dummy,Female,Other,Hannah,Scotland,Mackenzie,56872.97,1
53,200003691,13.Dec.15,dummy,Female,Other,Una,Scotland,McDonald,47265.41,1
53,200002329,27.Sep.15,dummy,Female,Other,Claire,Scotland,Nolan,41704.56,1
53,200003701,13.Dec.15,dummy,Female,Other,Donna,Scotland,Powell,71809.45,1
53,200002755,23.Oct.15,dummy,Female,Other,Audrey,Scotland,Randall,21717.51,1
53,200001453,30.Jul.15,dummy,Female,Other,Elizabeth,Scotland,Russell,51621.76,1
53,200003649,10.Dec.15,dummy,Female,Other,Lillian,Scotland,Vaughan,81863.36,1
54,200001586,11.Aug.15,dummy,Female,Other,Vanessa,Scotland,Allan,80616.31,1
54,200003623,09.Dec.15,dummy,Female,Other,Anne,Scotland,Chapman,43204.63,1
54,200001809,27.Aug.15,dummy,Female,Other,Hannah,Scotland,Clark,37009.51,1
54,200003801,18.Dec.15,dummy,Female,Other,Jasmine,Scotland,Davies,61439.56,1
54,200002564,11.Oct.15,dummy,Female,Other,Leah,Scotland,North,40691.52,1
54,200001807,27.Aug.15,dummy,Female,Other,Penelope,Scotland,Parr,17076.49,1
54,200003674,12.Dec.15,dummy,Female,Other,Emily,Scotland,Russell,34767.58,1
54,200003925,24.Dec.15,dummy,Female,Other,Katherine,Scotland,Smith,12121.66,1
55,200001695,21.Aug.15,dummy,Female,Other,Gabrielle,Scotland,Arnold,46862.56,1
55,200001253,17.Jul.15,dummy,Female,Other,Mary,Scotland,Churchill,10738.26,1
55,200002206,23.Sep.15,dummy,Female,Other,Kylie,Scotland,Dowd,77113.36,1
55,200003793,17.Dec.15,dummy,Female,Other,Sophie,Scotland,Glover,100995.05,1
55,200003178,14.Nov.15,dummy,Female,Other,Audrey,Scotland,Hughes,18705.83,1
55,200001020,28.Jun.15,dummy,Female,Other,Carol,Scotland,Lee,29753.91,1
55,200001911,04.Sep.15,dummy,Female,Other,Carolyn,Scotland,Ogden,68864.13,1
55,200002351,28.Sep.15,dummy,Female,Other,Amelia,Scotland,Short,12232.83,1
55,200003177,14.Nov.15,dummy,Female,Other,Jane,Scotland,White,7365.5,1
56,200001663,18.Aug.15,dummy,Female,Other,Diane,Scotland,Clarkson,25452.8,1
56,200003461,30.Nov.15,dummy,Female,Other,Claire,Scotland,Edmunds,4111.03,1
56,200001974,09.Sep.15,dummy,Female,Other,Sarah,Scotland,Hardacre,14418.78,1
56,200001677,20.Aug.15,dummy,Female,Other,Joan,Scotland,Jones,115592.15,1
56,200003155,13.Nov.15,dummy,Female,Other,Virginia,Scotland,Jones,11863.42,1
56,200003054,07.Nov.15,dummy,Female,Other,Joan,Scotland,Mitchell,29174.19,1
56,200002411,01.Oct.15,dummy,Female,Other,Angela,Scotland,Paterson,10029.71,1
56,200001331,22.Jul.15,dummy,Female,Other,Maria,Scotland,Robertson,6197.21,1
56,200003902,23.Dec.15,dummy,Female,Other,Sally,Scotland,Springer,66211.28,1
57,200003904,23.Dec.15,dummy,Female,Other,Dorothy,Scotland,Davidson,38534.15,1
57,200002399,30.Sep.15,dummy,Female,Other,Wendy,Scotland,Ferguson,4025.97,1
57,200002752,23.Oct.15,dummy,Female,Other,Sophie,Scotland,Howard,31148.7,1
57,200001924,05.Sep.15,dummy,Female,Other,Lillian,Scotland,Walker,20516.92,1
58,200003906,23.Dec.15,dummy,Female,Other,Donna,Scotland,Baker,59941.68,1
58,200002357,28.Sep.15,dummy,Female,Other,Katherine,Scotland,Lambert,53914.11,1
58,200003126,11.Nov.15,dummy,Female,Other,Andrea,Scotland,Marshall,105104.49,1
58,200001214,14.Jul.15,dummy,Female,Other,Carolyn,Scotland,McDonald,69027.62,1
58,200002835,26.Oct.15,dummy,Female,Other,Madeleine,Scotland,Mills,15502.73,1
58,200003464,30.Nov.15,dummy,Female,Other,Megan,Scotland,Peters,77504.67,1
59,200002791,25.Oct.15,dummy,Female,Other,Vanessa,Scotland,Brown,19630.11,1
59,200001087,05.Jul.15,dummy,Female,Other,Virginia,Scotland,Greene,44326.6,1
59,200002922,30.Oct.15,dummy,Female,Other,Rebecca,Scotland,Johnston,54003.42,1
59,200001245,16.Jul.15,dummy,Female,Other,Olivia,Scotland,Metcalfe,39943.69,1
59,200001375,25.Jul.15,dummy,Female,Other,Leah,Scotland,Quinn,87136.45,1
59,200002356,28.Sep.15,dummy,Female,Other,Chloe,Scotland,Sanderson,6674.7,1
59,200003215,16.Nov.15,dummy,Female,Other,Abigail,Scotland,Skinner,14644.76,1
59,200001905,03.Sep.15,dummy,Female,Other,Joan,Scotland,Slater,99970.31,1
59,200001454,30.Jul.15,dummy,Female,Other,Leah,Scotland,Walker,55368.66,1
59,200001736,23.Aug.15,dummy,Female,Other,Sue,Scotland,Watson,13708.97,1
60,200002517,08.Oct.15,dummy,Female,Other,Michelle,Scotland,Clark,47942.04,1
60,200003870,22.Dec.15,dummy,Female,Other,Diana,Scotland,MacLeod,28541.14,1
60,200003766,16.Dec.15,dummy,Female,Other,Olivia,Scotland,Mackay,67913.86,1
60,200001733,23.Aug.15,dummy,Female,Other,Zoe,Scotland,Mills,2527,1
60,200002148,19.Sep.15,dummy,Female,Other,Hannah,Scotland,Payne,44430.94,1
61,200002251,24.Sep.15,dummy,Female,Other,Molly,Scotland,Ball,18880.99,1
62,200002125,18.Sep.15,dummy,Female,Other,Tracey,Scotland,Greene,110171.27,1
62,200001890,02.Sep.15,dummy,Female,Other,Joan,Scotland,North,86610.74,1
62,200001246,16.Jul.15,dummy,Female,Other,Lily,Scotland,Underwood,23578.96,1
64,200001609,13.Aug.15,dummy,Female,Other,Yvonne,Scotland,Dickens,23522.36,1
64,200004009,30.Dec.15,dummy,Female,Other,Alison,Scotland,Quinn,73503.9,1
18,300003015,04.Nov.15,dummy,Female,Other,Jasmine,Wales,May,18574.76,1
25,300002267,24.Sep.15,dummy,Female,Other,Anna,Wales,Tucker,5073.87,1
26,300001873,31.Aug.15,dummy,Female,Other,Joanne,Wales,Rutherford,31028.36,1
27,300001855,30.Aug.15,dummy,Female,Other,Lily,Wales,Graham,40857.78,1
28,300003034,05.Nov.15,dummy,Female,Other,Chloe,Wales,Clark,62137.79,1
31,300003187,14.Nov.15,dummy,Female,Other,Carolyn,Wales,Harris,23095.68,1
31,300001925,05.Sep.15,dummy,Female,Other,Tracey,Wales,Mills,7541.33,1
31,300002604,13.Oct.15,dummy,Female,Other,Jasmine,Wales,Newman,14961.53,1
32,300002359,28.Sep.15,dummy,Female,Other,Theresa,Wales,Bailey,19954.05,1
33,300001047,30.Jun.15,dummy,Female,Other,Amy,Wales,Mathis,18469.94,1
33,300001699,21.Aug.15,dummy,Female,Other,Faith,Wales,Young,74578.98,1
34,300002044,13.Sep.15,dummy,Female,Other,Tracey,Wales,Lee,55297.13,1
34,300003255,18.Nov.15,dummy,Female,Other,Joan,Wales,Metcalfe,19249.76,1
35,300003846,20.Dec.15,dummy,Female,Other,Elizabeth,Wales,Payne,42743,1
35,300002713,20.Oct.15,dummy,Female,Other,Donna,Wales,Skinner,23072.45,1
36,300001629,14.Aug.15,dummy,Female,Other,Lily,Wales,Clarkson,9679.91,1
36,300003777,16.Dec.15,dummy,Female,Other,Rachel,Wales,Dickens,60441.82,1
36,300002758,23.Oct.15,dummy,Female,Other,Karen,Wales,Ellison,33899.52,1
36,300001010,27.Jun.15,dummy,Female,Other,Leah,Wales,Ogden,44515.4,1
37,300002150,19.Sep.15,dummy,Female,Other,Jasmine,Wales,Mitchell,15635.08,1
38,300002127,18.Sep.15,dummy,Female,Other,Tracey,Wales,MacLeod,28968.33,1
38,300003657,10.Dec.15,dummy,Female,Other,Emily,Wales,Miller,94773.07,1
38,300002128,18.Sep.15,dummy,Female,Other,Jessica,Wales,Morgan,23527.21,1
39,300002760,23.Oct.15,dummy,Female,Other,Lily,Wales,Campbell,69569.29,1
39,300003679,12.Dec.15,dummy,Female,Other,Andrea,Wales,Ross,25974.49,1
39,300003264,19.Nov.15,dummy,Female,Other,Jasmine,Wales,Ross,68659.24,1
40,300001339,22.Jul.15,dummy,Female,Other,Alexandra,Wales,Skinner,37204.58,1
41,300003655,10.Dec.15,dummy,Female,Other,Faith,Wales,Parsons,19485.71,1
42,300001340,22.Jul.15,dummy,Female,Other,Lisa,Wales,Reid,55359.26,1
42,300001139,09.Jul.15,dummy,Female,Other,Amelia,Wales,Skinner,28516.17,1
44,300003549,04.Dec.15,dummy,Female,Other,Felicity,Wales,Lawrence,39986.1,1
44,300002471,05.Oct.15,dummy,Female,Other,Kimberly,Wales,MacDonald,1884.22,1
44,300003466,30.Nov.15,dummy,Female,Other,Zoe,Wales,Randall,44752.01,1
45,300001628,14.Aug.15,dummy,Female,Other,Lillian,Wales,Dowd,53783.65,1
45,300001530,06.Aug.15,dummy,Female,Other,Emily,Wales,Hodges,22305.13,1
45,300003778,16.Dec.15,dummy,Female,Other,Lillian,Wales,Russell,86475.8,1
47,300001520,05.Aug.15,dummy,Female,Other,Bernadette,Wales,McGrath,71574.75,1
50,300003090,09.Nov.15,dummy,Female,Other,Dorothy,Wales,Wright,91569.83,1
18,100001654,18.Aug.15,dummy,Female,White Collar,Victoria,England,Edmunds,36706.84,1
18,100003446,30.Nov.15,dummy,Female,White Collar,Faith,England,Glover,93603.84,1
18,100002992,03.Nov.15,dummy,Female,White Collar,Olivia,England,Ogden,31719.69,1
18,100002847,27.Oct.15,dummy,Female,White Collar,Diana,England,Randall,18520,1
19,100002543,10.Oct.15,dummy,Female,White Collar,Sally,England,Poole,37946.24,1
20,100002198,23.Sep.15,dummy,Female,White Collar,Molly,England,Fisher,51904.56,1
20,100002234,24.Sep.15,dummy,Female,White Collar,Heather,England,Hughes,17321.01,1
20,100002482,06.Oct.15,dummy,Female,White Collar,Yvonne,England,Poole,74880.21,1
20,100003893,23.Dec.15,dummy,Female,White Collar,Lisa,England,Terry,34528.03,1
21,100001931,06.Sep.15,dummy,Female,White Collar,Jasmine,England,Kerr,25489.13,1
21,100003278,21.Nov.15,dummy,Female,White Collar,Rachel,England,Lambert,3038.3,1
21,100002561,11.Oct.15,dummy,Female,White Collar,Ruth,England,Peters,14599.55,1
22,100002344,28.Sep.15,dummy,Female,White Collar,Stephanie,England,Gray,84123.93,1
22,100002230,24.Sep.15,dummy,Female,White Collar,Mary,England,Hart,32946.72,1
22,100003854,21.Dec.15,dummy,Female,White Collar,Wanda,England,Howard,80667.65,1
22,100002812,26.Oct.15,dummy,Female,White Collar,Deirdre,England,Lewis,16369.66,1
22,100002639,16.Oct.15,dummy,Female,White Collar,Lauren,England,Paige,73415.97,1
22,100003806,19.Dec.15,dummy,Female,White Collar,Sue,England,Rees,15613.06,1
22,100001193,13.Jul.15,dummy,Female,White Collar,Zoe,England,Young,28189.39,1
23,100002915,30.Oct.15,dummy,Female,White Collar,Deirdre,England,Abraham,5965.14,1
23,100003094,10.Nov.15,dummy,Female,White Collar,Andrea,England,Alsop,133589.87,1
23,100003810,19.Dec.15,dummy,Female,White Collar,Alexandra,England,Davidson,47114.15,1
23,100001944,07.Sep.15,dummy,Female,White Collar,Sally,England,Greene,17247.7,1
23,100003636,10.Dec.15,dummy,Female,White Collar,Anna,England,King,44620.56,1
23,100003091,10.Nov.15,dummy,Female,White Collar,Kylie,England,Mackenzie,24384.59,1
23,100003163,14.Nov.15,dummy,Female,White Collar,Theresa,England,Mathis,23220.99,1
23,100002802,26.Oct.15,dummy,Female,White Collar,Diane,England,McGrath,13772.7,1
24,100003097,10.Nov.15,dummy,Female,White Collar,Claire,England,Ball,93329.94,1
24,100001564,10.Aug.15,dummy,Female,White Collar,Samantha,England,Bell,86123,1
24,100002552,11.Oct.15,dummy,Female,White Collar,Megan,England,Churchill,27806.65,1
24,100001899,03.Sep.15,dummy,Female,White Collar,Lisa,England,Kerr,71148.77,1
24,100002595,13.Oct.15,dummy,Female,White Collar,Wendy,England,Lee,2590.6,1
24,100003457,30.Nov.15,dummy,Female,White Collar,Anna,England,Mathis,97846.35,1
